147546
156365
155838
155155
154304
153204
151975
150695
149427
148300
147296
146489
145891
145505
145304
145241
145338
145490
145686
145931
146221
146461
146758
147048
147390
147655
147907
148142
148416
148693
148909
149112
149339
149547
149783
149987
150231
150456
150711
150951
151203
151463
151721
151969
152247
152511
152805
153062
153352
153658
153933
154221
154489
154738
155008
155248
155496
155777
156024
156269
156502
156743
156991
157236
157446
157704
157930
158151
158387
158628
158828
159005
159213
159269
159107
158631
157754
156437
154809
152866
150728
148520
146399
144588
142947
141684
140793
140083
139590
139235
139027
138869
138810
138801
138862
138978
139112
139280
139419
139631
139772
139898
140037
140153
140266
140396
140516
140655
140772
140936
141094
141267
141466
141641
141891
142109
142404
142651
142940
143185
143450
143718
143990
144245
144541
144822
145083
145387
145652
145984
146238
146513
146791
147088
147381
147684
148012
148313
148596
148897
149236
149550
149836
150115
150379
150517
150439
149991
149078
147694
145915
143808
141527
139175
137016
135131
133578
132368
131437
130763
130305
130008
129826
129773
129739
129846
129945
130132
130386
130610
130838
131088
131314
131515
131699
131881
132057
132212
132372
132566
132771
132979
133221
133490
133759
134050
134339
134667
134957
135255
135571
135907
136241
136557
136907
137215
137567
137925
138301
138672
139047
139388
139764
140155
140500
140871
141242
141607
141977
142377
142746
143111
143458
143790
144134
144498
144831
145190
145531
145875
146207
146513
146764
146825
146539
145778
144514
142737
140584
138173
135670
133258
131176
129447
128045
126930
126011
125408
124929
124599
124353
124213
124133
124127
124241
124387
124578
124816
125099
125359
125635
125903
126137
126393
126599
126792
126986
127237
127422
127649
127905
128205
128494
128799
129138
129499
129888
130275
130689
131071
131458
131839
132233
132609
133004
133377
133821
134221
134626
135034
135481
135886
136285
136703
137124
137536
137947
138367
138787
139141
139589
140005
140445
140844
141268
141676
142076
142438
142837
143203
143743
144112
144512
144850
145061
144943
144441
143367
141746
139588
137083
134340
131660
129293
127305
125649
124439
123502
122763
122266
121848
121541
121303
121213
121195
121235
121363
121561
121825
122043
122296
122560
122822
123112
123353
123598
123823
124046
124247
124491
124705
124931
125219
125511
125813
126141
126488
126850
127220
127591
127964
128328
128723
129130
129521
129933
130304
130693
131086
131517
131911
132313
132729
133172
133595
134017
134401
134844
135237
135626
136039
136452
136849
137264
137680
138089
138509
138919
139317
139703
140105
140474
140896
141271
141645
141976
142253
142342
142074
141257
139937
138011
135608
132885
130080
127503
125350
123645
122292
121282
